timestamp,from_me,text
2024-10-17 04:54:19,0,everyone will hear it and think it’s so great and awesome but also so cute because super b
2024-10-17 04:54:44,0,scute what’s for dinner 
2024-10-17 04:55:53,1,https://www.nytimes.com/crosswords/game/mini
2024-10-17 04:55:53,1,i solved the 10/17/2024 new york times mini crossword in 1:44!
2024-10-17 04:56:15,1,only u think it’s cute everyone else will think i’m stupid 
2024-10-17 04:56:28,1,i win!
2024-10-17 04:57:01,1,not a clue smth over rice i need veggies 
2024-10-17 05:01:42,0,u didn’t have to do that
2024-10-17 05:01:54,0,that could’ve been my big moment 
2024-10-17 05:02:27,0,ok well at least it’s better than megatron
2024-10-17 05:03:17,0,u should make omurice
2024-10-17 05:12:45,1,i’m sorry i’m just better 
2024-10-17 05:13:02,1,megan the megatron would be fun 
2024-10-17 05:13:16,1,hmm i think that might be a little too advance for us 
2024-10-17 05:13:21,1,whatcha doing 
2024-10-17 05:23:15,0,no u can do it just learn on the fly 
2024-10-17 05:23:29,0,i just got to the gym simon and james are here too 
2024-10-17 05:23:44,0,i agree let’s start calling u that 
2024-10-17 05:39:23,1,totally 
2024-10-17 05:39:54,1,kawaiii jimu with simon san and james san 
2024-10-17 05:40:30,1,tell them i said hi 
2024-10-17 05:40:43,1,mh maybe not actually
2024-10-17 05:41:22,1,i didn’t even realize i’m the only one in lab rn and dude came in still dk his name but he’s the only one that talks to me he said they’re all at a seminar so that’s fun
2024-10-17 05:59:47,0,i told them and simon was so excited he was like “yes!” but in this voice he does that’s kinda raspy and nasally
2024-10-17 06:00:06,0,oh great at least u have ur one friend still 
2024-10-17 06:11:52,1,i said hi and he said yes? 
2024-10-17 06:12:04,1,no hi back 😔
2024-10-17 06:12:19,1,ya i cant rlly imagine it
2024-10-17 06:13:09,0,like yes as in let’s go she said hi to me
2024-10-17 06:13:29,0,it’s ok maybe you’ll hear it one day and you’ll understand 
2024-10-17 06:13:46,0,how’s the math treating u today
2024-10-17 07:07:07,1,aww that’s so funny
2024-10-17 07:07:16,1,maybe 
2024-10-17 07:09:31,1,omg hey
2024-10-17 07:09:40,1,quite funny how the tables turned
2024-10-17 07:09:49,1,i’ll tell u later im going home now 
2024-10-17 07:21:19,0,okok i just got home too
2024-10-17 07:47:17,1,ok i can call whenever now
2024-10-17 07:52:31,0,ok lemme pee real quick 
2024-10-17 08:36:59,0,megan megan megan
2024-10-17 08:36:59,0,i got it
2024-10-17 08:36:59,0,i got the letter
2024-10-17 08:38:59,0,can i open it
2024-10-17 08:40:20,1,oh my god
2024-10-17 08:40:30,1,yayyy
2024-10-17 08:40:40,1,i mean it is the 17th
2024-10-17 08:41:06,1,did u open it 
2024-10-17 08:47:38,0,perfect timing
2024-10-17 08:47:44,0,nah i just got out the shower
2024-10-17 08:47:57,0,im gonna finish washing up first and then i’ll open it 
2024-10-17 08:51:57,1,wiat ugh i want to see u open it 
2024-10-17 08:54:15,0,do u wanna ft again to see it
2024-10-17 08:54:46,1,yes
2024-10-17 08:54:50,1,just for like a minute
2024-10-17 09:12:10,0,hey thanks for the letter and keychain sorry my reaction wasn’t more exciting
2024-10-17 09:12:47,0,but now i have a token to remind me of u (i’m already always thinking abt u) 
2024-10-17 09:14:38,0,happy 2 months megan <3
2024-10-17 09:15:20,0,ok i go sleep i’ll talk to u tmrw 😘
2024-10-17 13:47:58,1,hehehehehehee 
2024-10-17 13:48:24,1,hey it’s okay u were rlly cute it works out 
2024-10-17 13:49:38,1,happy 2 months andrew ☺️🫶🏻💋🫛
2024-10-17 16:44:41,1,￼
2024-10-17 23:02:20,0,body pillow w an adam pillow case is crazy 
2024-10-17 23:02:23,0,but good for them 
2024-10-17 23:02:47,0,today has been so eventful
2024-10-17 23:03:10,0,"woke up and had breakfast, studied, got my haircut, bought a shirt from goodwill, and then came home and now i’m studying again"
2024-10-17 23:04:03,0,simon and james want me to go study with them on campus but they’re staying till 10 and i don’t rly wanna do that so i think i’ll just study and rot in my room 
2024-10-18 01:15:19,1,good morning
2024-10-18 01:15:36,1,show me ur hairrrr
2024-10-18 01:16:08,1,how’s the studying going 
2024-10-18 01:30:14,0,hello love 
2024-10-18 01:30:17,0,good morning
2024-10-18 01:30:38,0,￼
2024-10-18 01:31:03,0,studying is going ok number theory annoys me bc the questions are so simple sometimes but i can’t figure them out
2024-10-18 01:31:36,0,i’m almost done w the practice problems and i’ll study another hour or two after probably tbh i’m not rly locked in at all i kinda wanna just wing it 
2024-10-18 01:32:05,0,but i just took a break for like an hour to eat dinner w tommy
2024-10-18 01:32:38,1,awww 
2024-10-18 01:33:16,1,ur long hair🪦
2024-10-18 01:33:27,0,for now
2024-10-18 01:33:36,1,hey 
2024-10-18 01:33:50,0,hey
2024-10-18 01:34:31,1,i’m leaving around 12:30/1 if ur free to call
2024-10-18 01:34:37,1,or u should study 
2024-10-18 01:34:56,0,i can call for a bit
2024-10-18 03:11:55,0,"wordle 1,216 3/6

⬜⬜🟨⬜🟩
🟨🟨⬜🟩🟩
🟩🟩🟩🟩🟩"
2024-10-18 03:25:05,1,"wordle 1,217 5/6

🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
this is a joke"
2024-10-18 03:25:29,0,oh that’s tragic 
2024-10-18 03:25:38,0,i’m so sorry for u
2024-10-18 03:39:58,1,i know so tragic
2024-10-18 03:40:31,1,okay i booked a hotel with 2 single beds bc the queen bed looked smaller like we could push it tgt and it would just become one huge bed u feel 
2024-10-18 03:40:50,1,also room has a washing machine dk why but how fun 
2024-10-18 03:58:33,0,oh perfect
2024-10-18 03:58:43,0,i’m looking forward to our super bed
2024-10-18 03:58:50,0,thanks for doing that megs
2024-10-18 04:14:29,1,u welcs drews 
2024-10-18 04:19:02,1,i forwarded email
2024-10-18 04:19:05,1,forwart 
2024-10-18 04:20:03,1,now we just need to book the last 3 nights 
2024-10-18 04:31:49,0,yippee it looks nice
2024-10-18 04:32:00,0,yes
2024-10-18 04:32:16,0,are u still down to stay in a tatami hotel 
2024-10-18 04:43:26,1,hmmm ya idm
2024-10-18 04:43:31,1,idm tatami or regular 
2024-10-18 04:43:47,1,don’t look now go study 
2024-10-18 04:51:13,0,i only ended up studying for another 30 mins prolly and i think that’s basically all i’m gonna do i’ll make my cheat sheet and review tmrw morning and that’s it
2024-10-18 04:51:24,0,but i also got my cs hw done and finished a math lecture
2024-10-18 06:05:56,1,aw okay cute
2024-10-18 06:05:56,1,doing my cheat sheet the day of always give me anxiety
2024-10-18 06:11:27,1,￼
2024-10-18 06:11:27,1,look how yummy!!! we got sukiyaki 
2024-10-18 06:11:27,1,i’m bringing u here it’s so fire
2024-10-18 06:26:12,0,so yummy
2024-10-18 06:26:12,0,so fire
2024-10-18 06:26:43,0,do u get pre test anxiety often
2024-10-18 07:14:29,1,oh yes always
2024-10-18 07:14:30,1,￼￼look keychain i bought
2024-10-18 07:14:37,1,isn’t it so stinkin cute 
2024-10-18 07:39:35,0,that is indeed so stinkin cute
2024-10-18 07:39:53,0,i have the urge to squish it
2024-10-18 07:41:14,0,are you getting ur costume now
2024-10-18 07:43:57,1,it’s unsquishable 
2024-10-18 07:44:06,0,ahahah u look so fierce
2024-10-18 07:44:21,0,so cute 🥰
2024-10-18 07:44:55,1,￼yes this is our costume 
2024-10-18 08:00:25,0,wait what is the costume again
2024-10-18 08:07:54,0,hey i think i’m gonna head to bed soon
2024-10-18 08:07:57,0,oh hey 
2024-10-18 08:08:24,1,aw omg it’s 5 already
2024-10-18 08:08:48,1,￼i think we’re gonna be bunnies
2024-10-18 08:09:03,0,ur adorable 
2024-10-18 08:09:51,0,yea time flies
2024-10-18 08:10:08,0,speaking of time i think it’s time for bed
2024-10-18 08:10:52,0,have an amazing rest of ur day hope u have a fantastic adventure w lissi and you guys can bond and be best friends and whatnot
2024-10-18 08:11:46,0,i’ll talk to u soon love
2024-10-18 08:13:13,0,goodnight 🫶😀👫
2024-10-18 21:11:14,0,online escape room that’s fun didn’t know that was a thing tbh
2024-10-18 21:11:41,0,sounds like u had a great day w lissi and gaby can’t wait to see the full costumes oh also send a picture of the leather jacket sometime when u wear it
2024-10-18 21:12:59,0,oh that’s ok i don’t mind at all u could record me a whole sitcom length podcast i’d still listen
2024-10-19 00:41:53,1,aww that’s so cute i did the crossword with lissi on the train back
2024-10-19 00:43:03,1,is that a bonus or smth the third oh omg 
2024-10-19 00:43:35,1,awww i love the hammocks 
2024-10-19 00:44:15,1,good morningg 
2024-10-19 00:48:03,0,hey
2024-10-19 00:48:05,0,good morning 
2024-10-19 00:48:43,0,no he gave us a bonus question asking the two closest us states to australia and i was like if only i was megan i would know this 
2024-10-19 00:50:02,0,how’d u sleep
2024-10-19 00:56:48,1,hey bae 
2024-10-19 00:57:40,1,ahahaha hmmm well hawaii for sure then i’m not sure either like california or florida depending on which side but pretty sure california 
2024-10-19 00:58:26,1,i slept well woke up naturally again and also woke up with two new pimples aligned on my forehead so that’s fun
2024-10-19 00:58:57,1,i think i had a dream that you got another haircut and i was like omg wtf and u showed me and ur hair got longer and i got confused 
2024-10-19 01:12:19,0,oh perfect i was thinking east coast like rhode island or smth 
2024-10-19 01:12:29,0,good thing i didn’t fill it out i ran out of time
2024-10-19 01:12:57,0,it’s symmetric which is supposed to be an attractive trait 
2024-10-19 01:13:46,0,hey i made into ur dreams that’s a win
2024-10-19 01:33:37,1,wait how would that make sense that would be the furthest no
2024-10-19 01:34:06,1,noooo this is some sick joke u can connect the dots with my pimples 
2024-10-19 01:34:27,1,it is a win
2024-10-19 01:42:39,0,yea that’s what i mean i put the most incorrect answer possible 
2024-10-19 01:42:55,0,it’s ok it’ll be a fun game for me when we call 
2024-10-19 01:43:08,0,u said ur leaving ard 4 today right
2024-10-19 02:00:29,1,yes but u should’ve filled smth in you would’ve got 1/50 more of a chance of getting it right 
2024-10-19 02:00:53,1,will not be fun i will be hiding my forehead
2024-10-19 02:00:59,1,yaa around 
2024-10-19 02:14:42,0,yea i meant to but he didn’t tell us  how much time we had left and the all of a sudden he was like half a minute and i was still trying to figure out #3
2024-10-19 02:14:52,0,impossible u can hide from me
2024-10-19 02:14:58,0,did u forget i have a chip in u 
2024-10-19 02:15:54,0,okok i’m almost done working out and then we’re getting food after so i’ll be home at like 2ish? 
2024-10-19 02:21:35,1,did i forget to tell u i found it and ate it 
2024-10-19 02:21:54,1,oh… yep 
2024-10-19 02:22:08,1,ok perf!
2024-10-19 02:22:16,1,talk to u soon!!! xoxo
2024-10-19 02:24:59,0,so then it’s still inside u?
2024-10-19 02:26:53,0,see u soon girlie!!
2024-10-19 02:33:00,1,nooo i pooped it out hopefully 
2024-10-19 02:33:28,1,so excited!!! 😆😙😊🙈☃️
2024-10-19 02:33:47,0,impossible u don’t poop 
2024-10-19 02:33:59,0,🙈🙈
2024-10-19 02:34:00,1,ur so right
2024-10-19 02:34:07,1,not i don’t poop i just can’t poop
2024-10-19 04:28:33,0,hey i’m heading home rn
2024-10-19 04:31:27,1,yipee 
2024-10-19 06:37:51,0,sooo my phone died
2024-10-19 06:37:58,0,sorry for the interruption 
2024-10-19 06:40:27,1,it’s okay i figured
2024-10-19 06:42:17,0,are u off to ur adventures 
2024-10-19 06:47:39,1,soon after i eat
2024-10-19 06:47:50,1,i think what i’ll do is climb then go eat smwhere cute
2024-10-19 06:48:01,1,and maybe find a cute white skirt for my halloween costume
2024-10-19 06:48:25,1,have u ever juliad 
2024-10-19 06:48:29,1,julia(d)
2024-10-19 06:48:32,1,used julia
2024-10-19 07:07:46,0,cute cute cute
2024-10-19 07:07:53,0,fun little solo adventure for megs
2024-10-19 07:08:14,0,no?
2024-10-19 07:08:16,0,what’s that 
2024-10-19 07:11:28,1,a programming language
2024-10-19 07:11:45,1,yes i guess but it’s raining so it won’t be as fun
2024-10-19 07:12:01,0,oh no never even heard of it
2024-10-19 07:12:19,0,why do u need it for ur optimization 
2024-10-19 07:12:29,1,oh rlly 
2024-10-19 07:12:32,0,yea rain ruins all 
2024-10-19 07:12:42,1,yes i think so for algorithms for ahp
2024-10-19 07:16:57,0,so smart and fancy 
2024-10-19 07:17:59,0,i just took such a nice shower
2024-10-19 07:18:35,0,i think hot shower that hits is an elite feeling 
2024-10-19 07:45:50,1,aw cute asf
2024-10-19 07:46:08,1,it rlly is my skin gets all red bc the water is too hot but it feels so good 
2024-10-19 07:46:35,1,have u ever had a mandarin in the shower it changes ur life 
2024-10-19 07:46:56,1,also had to give sasha back her luggage and we talked for a while so i just left ugh now it’s so late 
2024-10-19 07:53:19,0,hot potato megan
2024-10-19 07:53:33,0,haha no i think you’ve told me abt this before 
2024-10-19 07:53:40,0,i don’t believe that it could be that good
2024-10-19 07:53:45,0,like u must be lying to me
2024-10-19 07:54:12,0,5pm excursion is quite late but it’s ok u gotta see it through h
2024-10-19 08:02:24,1,when have i ever lied to u
2024-10-19 08:02:43,1,trust me bro 
2024-10-19 08:02:58,1,i will see it through
2024-10-19 08:03:00,0,ok bro ur right 
2024-10-19 08:03:04,0,i’ll trust u man
2024-10-19 08:03:11,1,i think i might meet sasha and other people later for dinner so that’s cute and fun
2024-10-19 08:03:16,0,i’m glad thanks for doing that 
2024-10-19 08:03:18,1,though some part of me just wants to be alone
2024-10-19 08:03:30,0,hmm 
2024-10-19 08:03:34,0,both could be good
2024-10-19 08:03:35,1,ya bruh straight fire 
2024-10-19 08:03:38,0,follow ur heart
2024-10-19 08:03:48,1,my heart is telling me to take nap but i can’t do that
2024-10-19 08:03:52,0,it’ll lead u to me (i hope) 🥰😘
2024-10-19 08:04:03,0,oh or that 
2024-10-19 08:05:05,1,cringgeeee
2024-10-19 08:05:08,1,ahah
2024-10-19 08:05:10,1,sorry
2024-10-19 08:05:36,1,no ur already in my heart 
2024-10-19 08:05:45,0,ok wtv
2024-10-19 08:05:48,0,i’m going to bed
2024-10-19 08:06:08,1,hey no baby poopie snoopy 
2024-10-19 08:06:24,1,don’t go to bed 
2024-10-19 08:06:26,1,ever
2024-10-19 08:06:34,0,baby poopie snoopy
2024-10-19 08:06:39,0,wow
2024-10-19 08:06:41,0,that’s a new one
2024-10-19 08:06:55,1,creative this one huh
2024-10-19 08:07:25,0,so creative
2024-10-19 08:07:29,0,maybe a bit too much actually 
2024-10-19 08:08:05,1,aw 😔
2024-10-19 08:08:15,0,nono i’m jk 
2024-10-19 08:08:18,0,i love it
2024-10-19 08:08:22,1,lollipop little poop
2024-10-19 08:08:28,0,baby poopie snoopy 
2024-10-19 08:08:39,0,why do u like calling me poop sm
2024-10-19 08:08:42,0,i don’t understand 
2024-10-19 08:08:48,1,is it a crime
2024-10-19 08:08:57,0,noo no 
2024-10-19 08:09:01,0,i’m just curious 
2024-10-19 08:09:02,0,that’s all 
2024-10-19 08:09:22,1,"wordle 1,218 6/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
⬜⬜🟨🟨⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
ugh"
2024-10-19 08:09:37,1,my normal distribution of my wordle scores is skewing to the left
2024-10-19 08:10:05,1,baby girl 
2024-10-19 08:10:10,1,this is all you get now 
2024-10-19 08:10:51,0,baby girl 
2024-10-19 08:10:58,0,that’s what i’ve been reduced to 
2024-10-19 08:11:59,1,hmm?
2024-10-19 08:12:09,0,"lollipop little poop, baby poopie snoopy, baby girl "
2024-10-19 08:12:12,1,yes bbg don’t worry
2024-10-19 08:12:13,0,that’s a pollen 
2024-10-19 08:12:16,0,pipeline 
2024-10-19 08:12:25,1,hmmm
2024-10-19 08:14:22,0,hey
2024-10-19 08:14:24,0,megan
2024-10-19 08:14:27,0,i miss u
2024-10-19 08:14:33,0,wish u were here rn
2024-10-19 08:14:44,0,or wish i could be there
2024-10-19 08:14:47,0,either would be ok 
2024-10-19 08:14:51,1,oh i right next to you
2024-10-19 08:14:57,1,just close ur eyes
2024-10-19 08:15:09,1,i miss you too
2024-10-19 08:15:12,0,i tried how come ur not here
